temp1,temp2,temp3,humidity1,humidity2,humidity3,light,Blower,Mister
38.2,40.6,39.9,48.6,37,36,25731.2,1,1
38.3,40.9,40.1,48.1,37,35,26171.2,1,1
38.3,41.3,40.6,48.2,37,34,24776.2,1,1
38.3,41.4,40.8,48.2,37,34,21583.8,1,1
38.4,41.6,40.9,48.3,37,34,25621.2,1,1
38.7,41.7,41,48.5,37,34,24960.8,1,1
38.8,42,41.3,47.6,37,35,24648.3,1,1
38.9,42.2,41.4,48,36,34,24495,1,1
39,42.4,41.6,47.8,36,33,24547.1,1,1
39.1,42.3,41.4,46.5,35,34,24047.9,1,1
39.1,42.2,41.4,46.4,36,34,23576.2,1,1
39.1,42.2,41.4,47.1,36,34,23248.8,1,1
39.2,42.2,41.5,47.4,36,34,23284.6,1,1
39.3,42.4,41.5,46.3,35,32,23397.9,1,1
39.2,42.3,41.4,45.2,35,33,23455.4,1,1
39.2,42.3,41.1,46,35,34,23666.2,1,1
39.3,42.3,41.1,46.6,36,34,23790.8,1,1
39.3,42.2,41.1,46.4,35,34,20012.1,1,1
39.1,41.7,40.8,45.7,35,33,15265,1,1
39,41.3,40.3,46.4,36,33,7374.58,1,1
38.8,40.7,39.8,45.1,35,34,6786.67,1,1
38.6,40,39.1,45.6,37,36,6856.25,1,1
38.3,39.5,38.6,46.5,37,36,7390.83,1,1
38.1,39.2,38.4,46.9,38,36,17829.6,1,1
38.1,39.2,38.4,47.2,39,36,9190.42,1,1
37.9,39.1,38.2,48.4,39,37,8007.5,1,1
37.7,39,38,47.7,39,38,8004.17,1,1
37.5,38.7,37.8,48.2,39,37,8125.83,1,1
37.3,38.3,37.6,48.1,39,36,8841.67,1,1
37.2,38.1,37.3,48.4,40,38,11939.6,1,1
37.1,38,37.2,48,40,38,19637.5,1,1
37.1,38.1,37.4,48.7,40,38,23244.2,1,1
37,38.4,37.6,48.6,39,38,23152.9,1,1
37.1,38.8,38,50,39,37,23197.1,1,1
37,39,38.2,49.3,39,37,24117.9,1,1
37.1,39,38.2,48.7,38,36,24257.1,1,1
37.2,39.1,38.4,49.1,38,35,21741.2,1,1
37.2,39.2,38.5,47.8,38,36,21235.4,1,1
37.1,39.3,38.4,47.8,37,36,9505,1,1
37,39.1,38.2,48.4,38,36,8467.5,1,1
36.9,38.9,38,48,37,36,7998.33,1,1
36.8,38.4,37.5,48.2,38,37,7811.67,1,1
36.7,38.2,37.2,49.5,39,37,8092.08,1,1
36.6,38,37.2,49.4,40,38,11817.1,1,1
36.6,38,37.2,49.3,40,37,20752.1,1,1
36.7,37.9,37.2,49.1,39,37,23767.1,1,1
36.7,38.1,37.4,49.1,40,38,23795.8,1,1
36.7,38.3,37.5,49.1,39,37,24001.2,1,1
36.8,38.7,38,49.7,39,38,24360,1,1
36.9,39.1,38.2,50,40,37,24387.1,1,1
37,39.6,38.6,49.7,38,36,24277.9,1,1
37.2,39.8,39,50.6,38,37,23684.6,1,1
37.3,40.1,39.2,49.1,37,36,23777.5,1,1
37.4,40.4,39.4,49.3,37,37,19359.6,1,1
37.6,40.7,39.7,49.5,37,37,23964.6,1,1
37.8,40.9,40.1,50.2,36,37,21054.2,1,1
38,41.3,40.3,50.2,38,36,23015.8,1,1
38.1,41.4,40.6,49.8,38,35,22906.7,1,1
38.2,41.3,40.7,49.2,37,34,22985.8,1,1
38.2,41.2,40.8,47.9,37,34,22660.8,1,1
38.3,41.4,40.8,47.8,36,34,23016.2,1,1
38.4,41.5,40.8,48.2,37,34,23098.8,1,1
38.6,41.6,40.9,48.1,37,34,23177.1,1,1
38.3,41.5,40.6,47.7,37,34,6783.33,1,1
38.2,41.3,40.2,48.1,37,35,6322.5,1,1
38.1,40.7,39.8,47.8,37,35,6091.25,1,1
38,40.4,39.5,48.2,36,36,5958.75,1,1
37.9,40.1,39.1,48.4,37,36,5902.92,1,1
37.7,39.6,38.8,48.8,38,36,5848.33,1,1
37.5,39.3,38.6,48.7,39,37,5857.08,1,1
37.2,38.8,38.3,48,39,37,5982.5,1,1
36.8,38.4,38.2,48.9,40,38,6355.42,1,1
36.5,37.9,38,48.9,39,38,8024.17,1,1
36.3,37.5,37.7,50.3,40,37,8484.58,1,1
36.3,37.4,37.6,50.8,41,38,21943.3,1,1
36.5,38.3,38.5,51.2,41,37,23794.2,1,1
36.6,38.6,38.6,51.4,40,36,23609.6,1,1
36.8,38.9,39,50.6,39,37,23235.8,1,1
36.9,39.4,39.3,51,40,37,22897.9,1,1
37.1,39.7,39.6,50.9,39,37,22453.3,1,1
37.2,40,39.8,50.2,38,36,20714.2,1,1
37.2,40.1,39.8,50.3,37,36,16168.3,1,1
37.4,40.5,40,50.5,37,36,22054.6,1,1
37.6,40.7,40.2,49.9,36,35,22036.7,1,1
37.7,40.8,40.5,48.8,36,35,22506.7,1,1
37.5,40.7,40.3,48.8,36,35,9787.5,1,1
37.4,40.5,40.1,48.2,37,35,8064.17,1,1
37.3,40.2,39.9,47.6,37,36,6794.58,1,1
37.2,39.9,39.6,49,37,37,6238.75,1,1
37.2,39.8,39.4,49,38,37,6059.17,1,1
37.1,39.5,39.1,49.5,39,36,5999.58,1,1
37,39.2,38.9,50.6,39,35,6025,1,1
36.6,38.5,38.5,50.5,40,37,6552.92,1,1
36.6,38.4,38.3,50.1,41,37,8105.42,1,1
36.7,38.3,38.4,50.5,40,37,14266.7,1,1
36.8,38.4,38.5,51.8,40,37,22714.2,1,1
36.9,38.9,38.6,50.4,40,36,22687.9,1,1
37,39.1,38.9,50.7,40,36,23027.1,1,1
37.2,39.6,39.2,50.7,39,37,22763.8,1,1
37.3,39.7,39.4,49.8,38,37,22577.1,1,1
37.4,40,39.6,49.8,38,36,21935,1,1
37.5,40.1,39.6,47.4,37,34,21737.9,1,1
37.4,40.2,39.5,47.5,37,36,16323.3,1,1
37.5,40.2,39.6,48.4,37,37,20515,1,1
37.6,40.5,39.7,49.2,37,36,19434.6,1,1
37.8,40.7,39.7,48.7,37,36,20473.8,1,1
38,41.2,40.2,49.2,38,35,20720.8,1,1
38.1,41.5,40.3,48.9,38,35,20782.5,1,1
38.3,41.7,40.8,48.9,37,34,18031.2,1,1
38.4,41.9,40.9,48.4,36,34,11897.1,1,1
38.3,41.6,40.5,47.7,37,34,7280.42,1,1
38.3,41.4,40.5,48.2,37,35,8197.08,1,1
38.3,41.3,40.3,47.5,38,35,19710.4,1,1
38.5,41.4,40.6,47.4,37,35,21195.8,1,1
38.6,41.7,40.8,47.7,37,34,20898.8,1,1
38.7,41.9,41.2,47.9,36,34,20876.7,1,1
38.6,41.9,41.1,47.8,36,34,6966.25,1,1
38.5,41.7,40.9,48.5,37,34,7947.5,1,1
38.4,41.4,40.6,47.6,38,35,6150.83,1,1
38.3,41.1,40.2,47.6,38,36,5862.08,1,1
38.2,40.7,40,48,37,36,5714.17,1,1
38.1,40.4,39.7,47.5,37,37,5576.67,1,1
37.9,40,39.2,48.1,37,37,5518.33,1,1
37.7,39.5,39,48.6,38,36,5565.42,1,1
37.5,39.2,38.5,49.1,40,37,5715.83,1,1
37.3,38.9,38.3,48.9,39,37,6006.25,1,1
37.1,38.4,38,48.9,40,37,6847.5,1,1
37.1,38.1,37.9,49.4,41,37,19830.4,1,1
37.1,38.2,38,49.6,41,38,20432.9,1,1
37.2,38.4,38.2,49.7,40,37,18131.2,1,1
37.1,38.6,38.4,50.1,40,37,21593.8,1,1
37.2,38.9,38.5,49.6,39,37,20870.4,1,1
37,38.9,38.5,49.8,39,36,9384.58,1,1
37,38.9,38.5,48.2,38,36,16355.4,1,1
36.9,38.9,38.2,49.4,39,37,10160.8,1,1
36.8,38.6,38,49.9,39,38,7297.5,1,1
36.7,38.4,37.9,49.9,40,37,6993.33,1,1
36.6,38.3,37.5,50,41,38,6916.25,1,1
36.5,38.1,37.4,51.1,41,39,6965.83,1,1
36.5,37.9,37.2,52.2,41,39,7072.08,1,1
36.4,37.8,37.1,51.8,41,40,7164.58,1,1
36.3,37.6,36.9,51.5,42,41,7318.33,1,1
36.1,37.5,36.8,51.9,42,41,8450,1,1
36.2,37.5,36.9,52.6,43,41,20349.2,1,1
36.3,37.7,37.3,52.4,42,41,20701.7,1,1
36.4,38.1,37.6,52.8,42,40,20444.2,1,1
36.3,38.3,37.9,52.1,42,39,8232.08,1,1
36.5,38.5,38,53.2,42,40,20223.8,1,1
36.7,38.7,38.2,52.4,41,39,19905.4,1,1
36.8,39.1,38.4,51.9,41,38,19530.8,1,1
36.9,39.1,38.5,51.7,40,37,19238.3,1,1
37,39.3,38.6,50.7,40,37,18819.6,1,1
37.1,39.4,38.6,51.1,40,37,18988.8,1,1
37.2,39.6,39,51.5,40,38,18914.6,1,1
37.1,39.6,38.8,50.9,40,38,6174.58,1,1
37.1,39.5,38.7,50.8,40,38,5851.25,1,1
37,39.3,38.4,50.9,40,38,6085,1,1
37.2,39.3,38.5,51.8,41,39,18649.6,1,1
37.2,39.5,38.6,51.9,41,38,10203.3,1,1
37.4,39.6,39,50.8,40,39,18797.5,1,1
37.4,39.9,39.2,50.3,39,37,18673.8,1,1
37.5,40,39.4,50.7,38,36,18977.5,1,1
37.5,40.2,39.8,49.6,37,37,19100.8,1,1
37.5,40.5,40,49.4,37,36,19101.7,1,1
37.6,40.7,40.3,50.1,37,36,18990.4,1,1
37.7,41.1,40.7,50.2,38,36,18683.3,1,1
37.8,41.3,40.8,50.5,37,35,18254.2,1,1
38,41.4,41,50,38,36,17950.8,1,1
38.3,41.8,41.3,50.3,38,35,18077.1,1,1
38.4,42,41.6,49.2,37,35,18220.8,1,1
38.4,42.2,41.7,48.7,37,34,18055.4,1,1
38.6,42.3,41.8,49,37,34,17804.2,1,1
38.8,42.5,42,49.4,36,34,17685,1,1
38.9,42.7,42.2,49.7,36,33,17801.2,1,1
39,42.7,42.5,48.1,35,32,17813.3,1,1
39,42.7,42,45.9,33,31,17862.5,1,1
38.9,42.5,41.6,46.6,34,32,18250.4,1,1
38.9,42.2,41.2,47,34,33,18277.5,1,1
38.7,41.9,40.8,45.8,35,33,18298.8,1,1
38.6,41.7,40.7,46.4,36,33,18215.8,1,1
38.7,41.6,40.6,47.3,36,34,18412.1,1,1
38.8,41.7,40.8,47.7,37,34,18337.5,1,1
38.8,42,40.9,47.7,37,34,18558.8,1,1
38.9,42.3,41.1,48.1,37,35,14630.8,1,1
39,42.5,41.2,47.7,36,35,18920,1,1
39.2,42.6,41.4,47.5,35,35,18885.8,1,1
39.3,42.8,41.7,47.1,35,34,18682.9,1,1
39.4,42.9,41.9,47.2,35,33,18343.8,1,1
39.6,43.1,42,47.2,35,33,18162.5,1,1
39.7,43.3,42.3,47,36,33,18235.4,1,1
39.8,43.5,42.5,47.3,36,33,18172.9,1,1
39.9,43.7,42.7,46.9,35,32,18236.7,1,1
40,43.8,42.9,46.8,34,32,18180.8,1,1
40.2,44,43.1,46.5,35,32,17965.4,1,1
40.2,44,43.3,45.8,34,31,17706.7,1,1
40.4,44.1,43.5,46.1,34,31,17425.4,1,1
40.4,44.2,43.7,46.5,35,31,17247.5,1,1
40.5,44.3,43.7,46.1,34,31,17167.5,1,1
40.6,44.2,43.7,45.7,34,31,17104.2,1,1
40.6,44.1,43.6,45.3,34,30,17016.7,1,1
40.6,43.9,43.7,44.6,33,30,16967.1,1,1
40.4,43.6,43.5,44.2,33,30,12241.2,1,1
40.4,43.4,43.3,44.9,34,30,16994.6,1,1
40.2,42.6,42.8,44.4,33,29,7979.17,1,1
40.1,42.1,42.7,45.1,34,30,16190,1,1
40,42,42.5,44.8,35,30,16918.3,1,1
39.9,41.9,42.5,45.1,35,31,15972.5,1,1
39.7,41.6,42,46,36,31,10747.1,1,1
39.6,41.6,41.8,46,37,32,10135.8,1,1
39.4,40.9,41.4,45.2,36,32,8027.08,1,1
39.2,40.6,40.9,46,37,33,7240,1,1
39,40.2,40.5,46.2,36,34,6003.33,1,1
38.8,40,40,47,37,35,6000.83,1,1
38.6,39.6,39.7,47.2,38,35,5800,1,1
38.4,39.3,39.3,47.1,39,37,5722.08,1,1
38.2,39,38.9,48.3,40,36,5625,1,1
38,38.7,38.5,48.1,39,36,5614.58,1,1
37.8,38.6,38.3,48.2,40,36,5708.75,1,1
37.6,38.4,38,47.3,39,36,5897.92,1,1
37.4,37.9,37.5,47.3,40,37,7024.58,1,1
37.4,37.8,37.7,48.3,41,38,15909.6,1,1
37.5,38.1,37.9,49.9,41,37,16820.8,1,1
37.6,38.5,38.2,50.1,41,38,17134.6,1,1
37.8,39,38.5,49.6,40,37,17275.4,1,1
37.8,39.5,39,49.6,39,37,17279.2,1,1
38,39.8,39.1,49.4,39,36,17267.5,1,1
38,39.9,39.4,48.8,38,36,17193.3,1,1
38.2,40.4,39.4,49.3,38,37,17197.1,1,1
38.3,40.6,39.8,48.8,37,37,17205.8,1,1
38.4,40.9,40.2,48.1,37,36,17060,1,1
38.6,41.4,40.5,47.5,38,35,16810,1,1
38.7,41.6,40.9,47.3,37,34,16765,1,1
38.8,41.9,41.2,47,36,34,16784.6,1,1
38.9,42,41.3,47.5,36,34,16923.8,1,1
38.8,42,41.3,46.6,36,34,11887.5,1,1
38.7,41.7,41.2,47.9,36,34,8657.08,1,1
38.8,41.5,41.1,47.5,36,34,13409.6,1,1
38.9,41.5,41.1,47.7,37,34,16059.2,1,1
38.9,41.6,41.1,46.7,36,34,12300.8,1,1
39,41.6,41,46.1,36,33,15563.3,1,1
39,41.6,41.1,46.2,36,34,15831.7,1,1
39.1,41.7,41.1,46.5,36,33,15822.9,1,1
39.1,41.9,41,45,35,33,15940.8,1,1
39.1,41.9,41,46,35,33,15902.1,1,1
39.1,42.1,41.1,46.3,35,33,15843.3,1,1
39.2,42.2,41.3,47,35,33,15835.8,1,1
39.3,42.3,41.3,46.6,36,34,11658.8,1,1
39.2,42.1,41.3,46.4,36,34,14700.4,1,1
39.1,41.9,41.2,46.9,36,34,9311.67,1,1
39.1,41.7,41,47.7,37,34,9311.67,1,1
39.2,41.7,41.1,47.8,37,35,10290.4,1,1
39.2,41.9,41.1,48.2,37,35,6468.75,1,1
39.1,41.6,40.9,47.7,37,34,5926.25,1,1
39,41.2,40.7,46.5,37,34,6626.67,1,1
39,41.1,40.3,45.3,38,35,15077.1,1,1
39.1,41.1,40.6,46.9,38,35,15271.7,1,1
39.1,41.4,40.8,47.4,38,35,15413.7,1,1
39.2,41.6,41.1,46.4,37,35,15728.3,1,1
39.2,41.8,41.3,46.1,36,34,16015.4,1,1
39.2,41.9,41.3,46.3,36,34,7344.58,1,1
39,41.6,40.7,46.9,37,34,7040.42,1,1
39,41.3,40.6,46.9,37,34,13346.2,1,1
39.2,41.3,40.7,46.7,38,35,15380.8,1,1
39.3,41.5,40.8,46.3,37,34,15355.8,1,1
39.4,41.7,41,47.4,37,35,15581.2,1,1
39.6,42,41.3,47.6,37,34,15578.7,1,1
39.7,42.2,41.4,46.4,36,33,15572.1,1,1
39.7,42.2,41.5,45.4,35,33,15509.2,1,1
39.8,42.3,41.6,45.2,35,33,15481.7,1,1
39.9,42.3,41.6,45.6,35,33,15260.8,1,1
40,42.6,41.8,45.3,35,32,15260.8,1,1
40.1,42.9,42.1,45.3,35,32,15045.8,1,1
40.3,43.2,42.5,45.3,35,32,14816.2,1,1
40.3,43.3,42.6,45.1,34,31,14697.9,1,1
40.4,43.4,42.8,45.3,34,31,14496.7,1,1
40.5,43.5,42.9,45.9,34,31,14285.4,1,1
40.5,43.6,42.9,44.1,34,30,14044.6,1,1
40.6,43.6,42.9,43.3,33,30,14006.2,1,1
40.6,43.9,43,43.5,33,31,13910.4,1,1
40.6,44,43.1,43.8,34,30,13592.9,1,1
40.6,44.1,43.1,44,34,31,13205.4,1,1
40.5,44,43.1,43.8,33,30,9830.42,1,1
40.5,43.8,43,43.4,32,30,8221.67,1,1
40.2,43.4,42.6,42.9,33,30,6318.75,1,1
40,42.8,42.2,43.8,33,31,6537.08,1,1
39.9,42.4,41.8,43.8,33,31,6616.25,1,1
39.6,41.8,41.3,44,35,32,6376.67,1,1
39.4,41.2,41.1,44.9,36,33,6054.17,1,1
39.2,40.7,40.6,46.1,37,33,6061.67,1,1
38.9,40.2,40,45.1,37,35,6134.17,1,1
38.6,39.9,39.7,45.9,37,36,6225.42,1,1
38.4,39.6,39.4,46.4,38,37,6400,1,1
38.3,39.5,39,45.8,37,36,6856.25,1,1
38.1,39.2,38.9,46.7,38,36,7932.5,1,1
38,39.1,38.7,47.9,39,35,10754.6,1,1
38.1,39.3,38.9,47.7,39,36,15299.6,1,1
38.2,39.6,39.1,48.6,38,37,15853.7,1,1
38,39.7,39.2,47.9,38,37,7942.08,1,1
37.9,39.6,39,47.7,37,37,7640.42,1,1
37.8,39.6,39,47.5,38,37,7445.83,1,1
37.7,39.4,38.8,47.8,38,36,7407.08,1,1
37.7,39.2,38.5,47.4,38,36,8162.92,1,1
37.6,39.1,38.5,47.8,39,36,7943.33,1,1
37.5,39,38.3,48.2,39,36,7592.5,1,1
37.4,38.8,38,47.5,39,37,12398.3,1,1
37.5,38.9,38.2,48.3,39,37,13705,1,1
37.4,39.1,38.3,48.7,39,36,7445.83,1,1
37.4,39,38.3,48.9,39,37,6988.33,1,1
37.3,39,38.2,47.8,39,37,8040,1,1
37.4,39,38.2,48.2,39,36,10506.7,1,1
37.2,39.1,38.2,47.2,38,36,7105.42,1,1
37.4,39.1,38.4,47.1,38,35,14559.6,1,1
37.6,39.4,38.5,48.1,38,36,14330.8,1,1
37.7,39.7,39,48,37,36,13692.5,1,1
37.9,40,39.3,46.2,37,36,14405.8,1,1
37.9,40.2,39.7,46.2,37,35,8991.67,1,1
37.8,40.3,39.6,45.7,35,34,7290,1,1
37.6,40,39.5,45.6,35,35,6516.25,1,1
37.5,39.9,39.1,46.7,37,36,6364.17,1,1
37.4,39.6,39,47.1,36,35,6304.58,1,1
37.3,39.4,38.8,47,37,36,6293.75,1,1
37.2,39.1,38.6,47.8,38,36,6404.58,1,1
37,38.8,38.4,47.7,38,35,6929.17,1,1
37,38.6,38.3,48.2,38,36,14139.6,1,1
36.9,38.7,38.3,47.9,38,36,7667.92,1,1
36.8,38.7,38.1,47.3,38,35,7663.33,1,1
36.6,38.5,37.8,47.5,37,35,7527.5,1,1
36.5,38.3,37.3,47.8,38,36,7341.67,1,1
36.3,38,37.1,48.8,39,36,7146.25,1,1
36.2,37.7,36.5,48.8,38,37,7011.67,1,1
36,37.4,36.5,49,39,38,6846.67,1,1
35.9,37.1,36.3,48.6,39,39,6756.67,1,1
35.8,37,36.1,48.6,40,39,7015.83,1,1
35.7,36.9,36,49,40,40,6951.25,1,1
35.6,36.8,35.8,50.4,41,39,7032.5,1,1
35.6,36.8,35.9,50.6,41,39,7735.42,1,1
35.7,36.9,36,50.4,41,40,14018.7,1,1
35.8,37.2,36.5,49.8,40,39,14183.3,1,1
35.9,37.7,36.8,50.5,40,38,7228.33,1,1
35.7,37.8,36.7,50.7,39,38,6778.33,1,1
35.7,37.6,36.6,50.7,39,38,6562.92,1,1
35.7,37.5,36.6,50.6,40,39,6464.17,1,1
35.7,37.3,36.5,51.1,40,40,6276.25,1,1
35.5,37.1,36.1,50.5,40,39,5942.92,1,1
35.5,37,36,50.3,41,40,5782.92,1,1
35.3,36.8,35.8,50.5,41,39,5686.25,1,1
35.3,36.6,35.6,49,41,39,5600.42,1,1
35.1,36.4,35.4,49.5,41,40,5569.17,1,1
35,36.3,35.3,50.3,41,40,5619.17,1,1
34.9,36.2,35.2,50.3,41,39,5785,1,1
34.7,36.1,34.8,50,41,40,6192.08,1,1
34.6,35.9,34.6,50.3,40,41,6845.83,1,1
34.8,36,34.9,50.9,42,42,13256.7,1,1
34.9,36.4,35.3,51.3,42,41,13231.2,1,1
35,36.7,35.6,52.1,41,40,12670,1,1
34.9,37.1,36,52,40,40,6777.92,1,1
34.9,37.1,36,52.2,40,40,6572.92,1,1
34.9,37.1,35.9,51.8,40,39,7002.5,1,1
35.1,37.1,36,51.6,40,41,12349.6,1,1
35.3,37.6,36.5,51.7,40,40,12748.3,1,1
35.5,38,36.7,52.1,40,39,7804.58,1,1
35.4,38,36.6,52.1,41,40,6375.42,1,1
35.3,37.8,36.5,52.2,40,40,6057.08,1,1
35.4,37.7,36.5,51.8,40,40,6097.08,1,1
35.4,37.6,36.5,51.8,41,41,6239.58,1,1
35.4,37.5,36.4,52.1,41,41,7010,1,1
35.4,37.5,36.5,52.8,42,41,6612.92,1,1
35.4,37.6,36.4,52.9,42,41,6775.83,1,1
35.5,37.5,36.5,53,42,41,8745.42,1,1
35.8,37.8,36.9,53.2,41,41,13432.1,1,1
36,38.3,37.3,52.5,41,39,13339.2,1,1
36.1,38.6,37.5,52.1,40,39,7507.08,1,1
36.1,38.6,37.6,51.1,39,38,6856.67,1,1
36,38.5,37.5,51.2,40,38,6081.67,1,1
36,38.4,37.4,50.9,39,38,6132.5,1,1
36,38.1,37.5,50.5,39,37,8801.67,1,1
35.9,38.1,37.3,50.5,39,37,6142.92,1,1
35.9,37.8,37,49.6,39,38,6011.25,1,1
35.8,37.6,36.9,49.8,39,38,6084.58,1,1
35.7,37.4,36.7,49.8,39,38,7082.92,1,1
35.7,37.1,36.5,50.3,40,38,6971.67,1,1
35.6,37,36.5,51.1,40,40,5420.42,1,1
35.5,36.9,36.4,51.9,41,40,5193.33,1,1
35.4,36.8,36.2,51.3,41,40,4924.58,1,1
35.3,36.7,36.1,52.1,42,40,4689.17,1,1
35.3,36.6,36,52.2,42,41,4529.58,1,1
35.2,36.5,36,52.6,43,42,4422.92,1,1
35.1,36.2,35.8,52.9,43,41,4334.17,1,1
35,36.2,35.6,52.5,44,42,4254.17,1,1
35,36.1,35.5,52.9,44,42,4227.08,1,1
34.9,36,35.4,53.4,45,42,4267.08,1,1
34.9,35.8,35.4,52.9,43,43,4721.67,1,1
34.9,35.9,35.5,52.6,44,43,10618.3,1,1
34.8,35.9,35.5,52.6,44,43,4547.5,1,1
34.7,35.9,35.5,52.7,44,43,5636.25,1,1
34.7,35.8,35.4,52.5,44,43,4592.92,1,1
34.6,35.8,35.3,53.2,44,42,4705,1,1
34.6,35.7,35.3,53.3,43,42,4728.75,1,1
34.5,35.5,35.1,54,44,42,4768.33,1,1
34.5,35.5,35.1,53.4,44,43,4785,1,1
34.4,35.4,34.8,53.4,44,43,4783.75,1,1
34.3,35.2,34.6,54,44,43,4752.08,1,1
34.3,35.1,34.5,54.2,45,44,4693.75,1,1
34.2,35.1,34.5,54.4,45,44,4635.42,1,1
34.2,35.1,34.4,54.6,45,45,4613.33,1,1
34.1,35,34.3,54.8,45,45,4668.33,1,1
34.1,34.9,34.3,55,46,45,4797.92,1,1
34,34.7,34.1,53.9,45,44,4998.75,1,1
33.9,34.6,33.9,53.4,46,45,5720,1,1
33.8,34.5,33.7,54,46,46,5726.25,1,1
33.7,34.4,33.5,54.2,47,47,7032.92,1,1
33.6,34.4,33.5,54.5,47,47,6512.5,1,1
33.6,34.5,33.6,54.9,47,47,8396.67,1,1
33.7,34.7,33.8,54.8,47,47,11245.8,1,1
33.7,35,34.1,55.7,46,47,12372.5,1,1
33.7,35.1,34.3,57.2,46,46,7340.42,1,1
33.9,35.4,34.5,56.8,45,46,11843.8,1,1
34.2,36,35.1,56.7,46,45,12053.8,1,1
34.4,36.5,35.5,56.1,45,44,10622.9,1,1
34.4,36.7,35.7,55.5,44,43,8670.42,1,1
34.4,36.7,35.7,55.3,43,42,6955,1,1
34.6,36.8,36,54.8,44,44,10748.3,1,1
34.7,37.1,36,54.1,42,42,7258.75,1,1
34.9,37.1,36.1,53.3,42,42,11104.6,1,1
35.1,37.5,36.5,54.1,42,42,11053.8,1,1
35.2,37.7,36.9,53.4,41,41,11014.6,1,1
35.4,38.1,37.2,53.1,41,40,11096.7,1,1
35.5,38.3,37.5,52.8,41,39,7145.83,1,1
35.3,38.2,37.4,52.7,40,39,5540,1,1
35.4,38.2,37.4,51.9,41,39,9601.25,1,1
35.4,38.1,37.3,52.1,40,38,8811.25,1,1
35.5,38.1,37.4,51.7,40,38,10409.6,1,1
35.6,38.3,37.5,52.8,40,38,10579.6,1,1
35.8,38.4,37.6,50.6,39,37,10588.3,1,1
35.9,38.5,37.9,50.3,38,37,10524.2,1,1
36,38.6,38.1,50.6,39,37,10411.2,1,1
36.1,38.8,38.4,50.5,38,37,10352.5,1,1
36.2,39.1,38.5,50.6,39,36,10282.5,1,1
36.4,39.3,38.8,51.3,38,36,10231.7,1,1
36.6,39.6,39,51.1,38,37,10159.2,1,1
36.7,39.8,39.4,50.4,37,36,10125.8,1,1
36.9,40,39.5,50,37,36,10066.7,1,1
37,40.1,39.7,50.2,36,35,10062.9,1,1
37.2,40.4,39.8,49.3,37,35,7081.25,1,1
37,40.2,39.4,50,36,36,4030,1,1
36.9,40,39,50,37,37,4991.67,1,1
36.9,39.7,38.9,50.3,37,36,5115.83,1,1
37.1,39.6,38.8,50.5,38,35,4576.67,1,1
37,39.6,38.6,50.7,38,36,5017.5,1,1
36.9,39.4,38.5,50.8,39,37,4042.08,1,1
36.9,39.2,38.3,50.8,40,38,4267.92,1,1
37,39.3,38.4,48.8,38,37,8622.5,1,1
37,39.3,38.5,48.6,38,36,9317.92,1,1
37.1,39.5,38.5,48.3,37,36,9347.08,1,1
37.2,39.5,38.7,48.1,37,36,9380.42,1,1
37.2,39.6,38.9,48,37,36,9332.08,1,1
37.2,39.6,39,48.7,38,37,9272.08,1,1
37.3,39.6,39.1,48.8,37,36,9155,1,1
37.3,39.7,38.9,48.2,37,36,9055,1,1
37.3,39.8,39,48.7,37,37,9011.25,1,1
37.4,39.8,39.1,48.3,37,37,8985.83,1,1
37.5,39.9,39.2,49,37,36,9012.5,1,1
37.6,40,39.5,48.4,36,36,9027.5,1,1
37.3,39.9,39.2,48.1,36,36,3184.58,1,1
37.1,39.4,39,48,37,36,2952.92,1,1
36.9,39,38.5,48.7,38,36,2861.67,1,1
36.7,38.4,37.8,46.6,37,34,2840.83,1,1
36.3,37.2,36.9,48.6,39,37,3130.42,1,1
36,36.9,36.5,49.2,40,38,3513.75,1,1
35.8,36.5,36.2,49.4,41,39,4600.83,1,1
35.6,36.3,36,50.1,42,40,7801.25,1,1
35.8,36.4,36.1,50.2,42,40,9557.5,1,1
35.8,36.8,36.3,50.7,42,39,8264.58,1,1
35.9,37,36.5,51.1,41,39,9664.58,1,1
36,37.2,36.8,51.2,40,39,9317.5,1,1
35.9,37.2,36.7,50.3,40,38,7893.33,1,1
35.9,37.1,36.6,50.5,41,39,6334.58,1,1
35.7,37,36.5,50.2,41,40,4458.33,1,1
35.6,36.7,36,50.4,41,40,3916.67,1,1
35.4,36.4,36,50.1,42,41,3626.67,1,1
35.3,36,35.5,51.2,43,41,3387.5,1,1
35.2,35.8,35.2,51.1,42,42,3216.25,1,1
35,35.5,35,51.3,43,42,3134.58,1,1
34.8,35.2,34.6,52.1,44,43,3138.33,1,1
34.7,35.1,34.7,52.6,45,44,3197.5,1,1
34.6,34.9,34.3,53.5,45,45,3447.5,1,1
34.5,34.9,34.2,54.2,46,46,3514.58,1,1
34.4,34.9,34.2,55,46,46,3540,1,1
34.4,34.7,34.2,55,47,46,3553.33,1,1
34.3,34.8,34.1,55.2,47,47,3577.5,1,1
34.2,34.7,34.1,55.2,47,47,3620.42,1,1
34.2,34.6,34.1,55.3,48,47,3675.83,1,1
34.1,34.6,34,56.7,48,48,3764.58,1,1
34.1,34.6,34.1,56.8,49,48,3965.42,1,1
34.1,34.5,34.1,56.8,49,48,6372.5,1,1
34.1,34.7,34.2,55.7,48,48,4864.17,1,1
34.2,34.8,34.3,55.3,47,47,5687.92,1,1
34.1,35,34.4,55.8,47,47,5469.17,1,1
